,ID,value,date,zip_code,type,commercial,lease,name_number,year,month,postcode_area
195,{8F1B26BD-A277-53DB-E053-6C04A8C03649},200000,2019-07-19 00:00,SK6 1JE,S,N,F,48,2019,7,SK6
196,{8F1B26BD-A27C-53DB-E053-6C04A8C03649},285000,2019-07-15 00:00,SK7 5QZ,S,N,F,9,2019,7,SK7
197,{8F1B26BD-A27D-53DB-E053-6C04A8C03649},390000,2019-06-28 00:00,M33 5QL,S,N,L,18,2019,6,M33
198,{8F1B26BD-A280-53DB-E053-6C04A8C03649},155000,2019-06-28 00:00,SK5 6QA,T,N,F,29,2019,6,SK5
199,{8F1B26BD-A286-53DB-E053-6C04A8C03649},441000,2019-06-14 00:00,SK8 1NP,S,N,F,38,2019,6,SK8
200,{8F1B26BD-A287-53DB-E053-6C04A8C03649},117500,2019-06-28 00:00,SK7 4AR,T,N,F,8,2019,6,SK7
201,{8F1B26BD-A289-53DB-E053-6C04A8C03649},250000,2019-07-10 00:00,SK8 3RF,D,N,F,13,2019,7,SK8
202,{8F1B26BD-A28E-53DB-E053-6C04A8C03649},115000,2019-07-08 00:00,SK4 1PU,T,N,F,5,2019,7,SK4
203,{8F1B26BD-A295-53DB-E053-6C04A8C03649},192500,2019-06-14 00:00,SK7 5RD,S,N,F,50,2019,6,SK7
204,{8F1B26BD-A451-53DB-E053-6C04A8C03649},185000,2019-06-28 00:00,SK6 2PU,S,N,F,19,2019,6,SK6
205,{8F1B26BD-A459-53DB-E053-6C04A8C03649},405000,2019-06-27 00:00,SK6 3AP,D,N,F,46,2019,6,SK6
206,{8F1B26BD-A45B-53DB-E053-6C04A8C03649},275000,2019-06-28 00:00,SK4 5LX,T,N,F,36,2019,6,SK4
207,{8F1B26BD-A460-53DB-E053-6C04A8C03649},225000,2019-07-24 00:00,SK6 2PX,D,N,F,10,2019,7,SK6
208,{8F1B26BD-A469-53DB-E053-6C04A8C03649},376500,2019-06-14 00:00,M33 7UY,S,N,F,7,2019,6,M33
209,{8F1B26BD-A46C-53DB-E053-6C04A8C03649},345000,2019-06-28 00:00,SK5 6YH,S,N,F,51,2019,6,SK5
210,{8F1B26BD-A66E-53DB-E053-6C04A8C03649},212000,2019-06-28 00:00,SK7 4QP,S,N,F,40,2019,6,SK7
211,{8F1B26BD-A670-53DB-E053-6C04A8C03649},64000,2019-07-17 00:00,SK8 4BG,F,N,L,WILLOW COURT,2019,7,SK8
212,{8F1B26BD-A676-53DB-E053-6C04A8C03649},440000,2019-05-07 00:00,WA15 8NE,S,N,F,93,2019,5,WA15
213,{8F1B26BD-A67B-53DB-E053-6C04A8C03649},220000,2019-07-01 00:00,SK2 6BB,S,N,F,3,2019,7,SK2
214,{8F1B26BD-A684-53DB-E053-6C04A8C03649},325000,2019-07-26 00:00,SK7 1PF,S,N,F,123,2019,7,SK7
215,{8F1B26BD-A687-53DB-E053-6C04A8C03649},751000,2019-07-12 00:00,WA14 3FA,D,N,F,1,2019,7,WA14
216,{8F1B26BD-A68D-53DB-E053-6C04A8C03649},365000,2019-07-03 00:00,M33 5WN,S,N,F,21,2019,7,M33
217,{8F1B26BD-A88D-53DB-E053-6C04A8C03649},277500,2019-06-26 00:00,M21 7DG,T,N,F,167,2019,6,M21
218,{8F1B26BD-A890-53DB-E053-6C04A8C03649},150000,2019-07-18 00:00,M33 7LD,F,N,L,52,2019,7,M33
219,{8F1B26BD-A89B-53DB-E053-6C04A8C03649},325000,2019-06-28 00:00,SK8 4HG,S,N,F,9,2019,6,SK8
220,{8F1B26BD-A89E-53DB-E053-6C04A8C03649},237500,2019-06-14 00:00,SK3 8RZ,T,N,F,1,2019,6,SK3
221,{8F1B26BD-A8A5-53DB-E053-6C04A8C03649},205000,2019-07-12 00:00,SK4 1LJ,T,N,F,11,2019,7,SK4
222,{8F1B26BD-A8A8-53DB-E053-6C04A8C03649},240000,2019-06-12 00:00,SK2 7PE,S,N,F,22,2019,6,SK2
223,{93E6821E-43FC-40FD-E053-6B04A8C0C1DF},230000,2019-09-02 00:00,SK2 5BQ,S,N,F,1,2019,9,SK2
224,{93E6821E-4408-40FD-E053-6B04A8C0C1DF},227000,2019-07-08 00:00,SK7 5LR,S,N,F,4,2019,7,SK7
225,{93E6821E-460A-40FD-E053-6B04A8C0C1DF},552500,2019-08-13 00:00,M33 4GF,D,N,F,66,2019,8,M33
226,{93E6821E-460B-40FD-E053-6B04A8C0C1DF},255000,2019-09-06 00:00,SK6 7QR,T,N,L,2,2019,9,SK6
227,{93E6821E-460C-40FD-E053-6B04A8C0C1DF},280000,2019-08-28 00:00,M33 7EL,S,N,F,53,2019,8,M33
228,{93E6821E-460E-40FD-E053-6B04A8C0C1DF},180000,2019-08-30 00:00,SK6 6EN,F,N,L,"SANDRINGHAM HOUSE, 241",2019,8,SK6
229,{93E6821E-4614-40FD-E053-6B04A8C0C1DF},337500,2019-08-22 00:00,SK4 5EP,S,N,L,2,2019,8,SK4
230,{93E6821E-4617-40FD-E053-6B04A8C0C1DF},200000,2019-08-29 00:00,WA15 7DP,T,N,F,34,2019,8,WA15
231,{93E6821E-461A-40FD-E053-6B04A8C0C1DF},132000,2019-08-16 00:00,M33 4GJ,T,N,F,26,2019,8,M33
232,{93E6821E-4623-40FD-E053-6B04A8C0C1DF},375000,2019-08-07 00:00,SK4 3LZ,D,N,F,28,2019,8,SK4
233,{93E6821E-4627-40FD-E053-6B04A8C0C1DF},223000,2019-08-23 00:00,M21 7JL,T,N,F,31,2019,8,M21
234,{93E6821E-4826-40FD-E053-6B04A8C0C1DF},197500,2019-08-12 00:00,SK8 2AZ,T,N,F,12,2019,8,SK8
235,{93E6821E-4827-40FD-E053-6B04A8C0C1DF},338000,2019-08-30 00:00,SK8 4HT,D,N,F,15,2019,8,SK8
236,{93E6821E-482B-40FD-E053-6B04A8C0C1DF},230000,2019-08-05 00:00,SK2 7LU,S,N,L,9,2019,8,SK2
237,{93E6821E-482E-40FD-E053-6B04A8C0C1DF},800000,2019-08-29 00:00,WA14 3AW,D,N,F,HARCROFT,2019,8,WA14
238,{93E6821E-482F-40FD-E053-6B04A8C0C1DF},116000,2019-08-16 00:00,SK6 2JY,S,N,F,59,2019,8,SK6
239,{93E6821E-4831-40FD-E053-6B04A8C0C1DF},181000,2019-09-09 00:00,SK7 4JR,T,N,F,46,2019,9,SK7
240,{93E6821E-4835-40FD-E053-6B04A8C0C1DF},150000,2019-08-30 00:00,SK5 6AD,T,N,F,20,2019,8,SK5
241,{93E6821E-4839-40FD-E053-6B04A8C0C1DF},501000,2019-09-03 00:00,WA15 6BL,S,N,F,103,2019,9,WA15
242,{93E6821E-483C-40FD-E053-6B04A8C0C1DF},613000,2019-08-12 00:00,SK7 5JL,D,N,F,247,2019,8,SK7
243,{93E6821E-483F-40FD-E053-6B04A8C0C1DF},1140000,2019-08-08 00:00,WA15 9JL,D,N,F,8A,2019,8,WA15
244,{93E6821E-4841-40FD-E053-6B04A8C0C1DF},275000,2019-09-06 00:00,M33 6LL,T,N,F,23,2019,9,M33
245,{8F1B26BD-A472-53DB-E053-6C04A8C03649},333761,2019-06-20 00:00,WA15 8HA,T,N,F,15,2019,6,WA15
246,{8F1B26BD-A473-53DB-E053-6C04A8C03649},230000,2019-07-10 00:00,WA14 2AN,F,N,L,HARTHILL COURT,2019,7,WA14
247,{8F1B26BD-A477-53DB-E053-6C04A8C03649},325000,2019-06-28 00:00,M33 3JQ,S,N,L,58,2019,6,M33
248,{8F1B26BD-A47B-53DB-E053-6C04A8C03649},619000,2019-06-28 00:00,WA15 8BS,S,N,F,15,2019,6,WA15
249,{8F1B26BD-A47C-53DB-E053-6C04A8C03649},275000,2019-05-24 00:00,WA14 1LZ,S,N,F,92,2019,5,WA14
250,{8F1B26BD-A47F-53DB-E053-6C04A8C03649},217500,2019-07-11 00:00,SK8 6AQ,D,N,F,10,2019,7,SK8
251,{8F1B26BD-A483-53DB-E053-6C04A8C03649},410000,2019-07-15 00:00,SK7 3BD,D,N,F,67,2019,7,SK7
252,{8F1B26BD-A486-53DB-E053-6C04A8C03649},300000,2019-06-28 00:00,WA15 6RZ,S,N,F,45,2019,6,WA15
253,{8F1B26BD-A48A-53DB-E053-6C04A8C03649},190000,2019-06-21 00:00,M20 2YH,S,N,F,11,2019,6,M20
254,{8F1B26BD-A48F-53DB-E053-6C04A8C03649},61000,2019-06-28 00:00,SK15 2LL,T,N,F,67,2019,6,SK15
255,{8F1B26BD-A693-53DB-E053-6C04A8C03649},265000,2019-07-23 00:00,M33 7RY,T,N,F,5,2019,7,M33
256,{8F1B26BD-A694-53DB-E053-6C04A8C03649},390000,2019-06-25 00:00,M20 2SQ,T,N,F,18,2019,6,M20
257,{8F1B26BD-A696-53DB-E053-6C04A8C03649},180000,2019-07-05 00:00,SK3 8LJ,S,N,F,5,2019,7,SK3
258,{8F1B26BD-A697-53DB-E053-6C04A8C03649},267000,2019-06-28 00:00,SK4 5JD,S,N,F,128,2019,6,SK4
259,{8F1B26BD-A699-53DB-E053-6C04A8C03649},275000,2019-07-01 00:00,SK7 4NG,T,N,F,19,2019,7,SK7
260,{8F1B26BD-A6A2-53DB-E053-6C04A8C03649},415000,2019-06-28 00:00,M20 2SQ,T,N,F,12,2019,6,M20
261,{8F1B26BD-A6A5-53DB-E053-6C04A8C03649},186500,2019-07-12 00:00,SK2 7JT,S,N,F,64,2019,7,SK2
262,{8F1B26BD-A8B7-53DB-E053-6C04A8C03649},250000,2019-06-28 00:00,M20 2WH,F,N,L,GLENHAVEN HOUSE 10-12,2019,6,M20
263,{8F1B26BD-A8BC-53DB-E053-6C04A8C03649},237000,2019-06-28 00:00,M33 7EP,T,N,F,95,2019,6,M33
264,{8F1B26BD-A8BD-53DB-E053-6C04A8C03649},495000,2019-06-11 00:00,SK4 4AE,T,N,L,32,2019,6,SK4
265,{8F1B26BD-A8C0-53DB-E053-6C04A8C03649},133000,2019-06-27 00:00,M20 6TD,F,N,L,40,2019,6,M20
266,{8F1B26BD-A8C1-53DB-E053-6C04A8C03649},220000,2019-05-31 00:00,SK6 2GA,T,N,F,7,2019,5,SK6
267,{8F1B26BD-A8C4-53DB-E053-6C04A8C03649},142500,2019-06-14 00:00,SK5 6QF,T,N,L,119,2019,6,SK5
268,{8F1B26BD-A8C9-53DB-E053-6C04A8C03649},200000,2019-07-05 00:00,SK7 4BJ,S,N,F,54,2019,7,SK7
269,{93E6821E-440E-40FD-E053-6B04A8C0C1DF},215000,2019-08-27 00:00,SK8 1EQ,S,N,F,31,2019,8,SK8
270,{93E6821E-4429-40FD-E053-6B04A8C0C1DF},165000,2019-09-20 00:00,M33 3WN,F,N,L,17,2019,9,M33
271,{93E6821E-442A-40FD-E053-6B04A8C0C1DF},206000,2019-07-26 00:00,WA14 5LN,T,N,L,10,2019,7,WA14
272,{93E6821E-462E-40FD-E053-6B04A8C0C1DF},82500,2019-09-20 00:00,SK15 1JE,S,N,F,11,2019,9,SK15
273,{93E6821E-4631-40FD-E053-6B04A8C0C1DF},185000,2019-08-02 00:00,M20 1FX,T,N,F,38,2019,8,M20
274,{93E6821E-4632-40FD-E053-6B04A8C0C1DF},140000,2019-08-23 00:00,SK2 6JZ,F,N,L,CHATSWORTH COURT,2019,8,SK2
275,{93E6821E-4635-40FD-E053-6B04A8C0C1DF},299950,2019-08-19 00:00,M33 4LE,S,N,F,12,2019,8,M33
276,{93E6821E-4642-40FD-E053-6B04A8C0C1DF},322000,2019-08-19 00:00,M21 8FX,T,N,F,6,2019,8,M21
277,{93E6821E-4643-40FD-E053-6B04A8C0C1DF},291000,2019-08-30 00:00,SK4 5JU,S,N,L,45,2019,8,SK4
278,{93E6821E-4646-40FD-E053-6B04A8C0C1DF},125000,2019-09-06 00:00,SK1 2LG,S,N,F,74,2019,9,SK1
279,{93E6821E-4846-40FD-E053-6B04A8C0C1DF},250000,2019-08-30 00:00,M20 2ZG,S,N,F,55,2019,8,M20
280,{93E6821E-4848-40FD-E053-6B04A8C0C1DF},150000,2019-08-30 00:00,SK6 2PR,S,N,F,33,2019,8,SK6
281,{93E6821E-484D-40FD-E053-6B04A8C0C1DF},310000,2019-08-28 00:00,SK8 3DP,D,N,F,55,2019,8,SK8
282,{93E6821E-4851-40FD-E053-6B04A8C0C1DF},335000,2019-08-02 00:00,M33 6PW,S,N,F,57,2019,8,M33
283,{93E6821E-4853-40FD-E053-6B04A8C0C1DF},202500,2019-09-06 00:00,WA15 6UZ,T,N,F,96,2019,9,WA15
284,{93E6821E-4854-40FD-E053-6B04A8C0C1DF},560000,2019-08-30 00:00,SK4 4AX,D,N,F,46,2019,8,SK4
285,{93E6821E-4855-40FD-E053-6B04A8C0C1DF},330000,2019-07-19 00:00,WA15 6HW,S,N,F,57,2019,7,WA15
286,{93E6821E-485A-40FD-E053-6B04A8C0C1DF},425000,2019-08-23 00:00,SK8 7NJ,D,N,F,5,2019,8,SK8
287,{93E6821E-485B-40FD-E053-6B04A8C0C1DF},320000,2019-06-07 00:00,M33 4HT,S,N,L,57,2019,6,M33
288,{93E6821E-485C-40FD-E053-6B04A8C0C1DF},388000,2019-08-30 00:00,M21 8TG,T,N,F,10,2019,8,M21
289,{8F1B26BD-A494-53DB-E053-6C04A8C03649},265000,2019-06-28 00:00,SK5 7SY,D,N,L,44,2019,6,SK5
290,{8F1B26BD-A498-53DB-E053-6C04A8C03649},201000,2019-07-05 00:00,SK6 2PN,S,N,F,46,2019,7,SK6
291,{8F1B26BD-A49A-53DB-E053-6C04A8C03649},157500,2019-06-28 00:00,SK3 9QR,T,N,L,8,2019,6,SK3
292,{8F1B26BD-A49D-53DB-E053-6C04A8C03649},850000,2019-06-18 00:00,M33 5BG,D,N,F,83,2019,6,M33
293,{8F1B26BD-A49E-53DB-E053-6C04A8C03649},171000,2019-06-14 00:00,SK2 7QE,T,N,L,19,2019,6,SK2
294,{8F1B26BD-A4A2-53DB-E053-6C04A8C03649},237500,2019-07-04 00:00,SK2 5XY,D,N,F,24,2019,7,SK2
295,{8F1B26BD-A4A3-53DB-E053-6C04A8C03649},140000,2019-07-09 00:00,SK6 6AL,F,N,L,LYCHWOOD,2019,7,SK6
296,{8F1B26BD-A4A8-53DB-E053-6C04A8C03649},180000,2019-06-28 00:00,SK1 2QG,D,N,F,20,2019,6,SK1
297,{8F1B26BD-A4AD-53DB-E053-6C04A8C03649},210000,2019-06-28 00:00,SK5 7EU,T,N,F,5,2019,6,SK5
298,{8F1B26BD-A4B1-53DB-E053-6C04A8C03649},130000,2019-06-25 00:00,SK15 2PQ,T,N,F,9,2019,6,SK15
299,{8F1B26BD-A4B3-53DB-E053-6C04A8C03649},417000,2019-07-12 00:00,WA14 4UA,D,N,L,3,2019,7,WA14
300,{8F1B26BD-A4B4-53DB-E053-6C04A8C03649},492000,2019-06-28 00:00,SK7 1JX,S,N,F,17,2019,6,SK7
301,{8F1B26BD-A4B5-53DB-E053-6C04A8C03649},291000,2019-07-16 00:00,SK6 8HT,S,N,F,9,2019,7,SK6
302,{8F1B26BD-A6B2-53DB-E053-6C04A8C03649},255000,2019-07-12 00:00,SK8 3EG,S,N,L,44,2019,7,SK8
303,{8F1B26BD-A6B3-53DB-E053-6C04A8C03649},232000,2019-06-18 00:00,SK8 2AD,T,N,F,50,2019,6,SK8
304,{8F1B26BD-A6BD-53DB-E053-6C04A8C03649},1275000,2019-06-28 00:00,WA14 2SN,D,N,L,HILSTON HOUSE,2019,6,WA14
305,{8F1B26BD-A6BF-53DB-E053-6C04A8C03649},340000,2019-05-31 00:00,M33 4DB,S,N,F,34,2019,5,M33
306,{8F1B26BD-A6C2-53DB-E053-6C04A8C03649},135000,2019-06-14 00:00,M21 9HN,T,N,F,8,2019,6,M21
307,{8F1B26BD-A6C4-53DB-E053-6C04A8C03649},250000,2019-07-04 00:00,SK3 0NB,S,N,F,5,2019,7,SK3
308,{8F1B26BD-A6CE-53DB-E053-6C04A8C03649},158560,2019-07-04 00:00,SK6 2HB,S,N,F,8,2019,7,SK6
309,{8F1B26BD-A6D0-53DB-E053-6C04A8C03649},125000,2019-06-21 00:00,WA14 2LR,F,N,L,SPRINGBANK,2019,6,WA14
310,{8F1B26BD-A8D1-53DB-E053-6C04A8C03649},132000,2019-06-28 00:00,SK2 5NU,T,N,F,68,2019,6,SK2
311,{8F1B26BD-A8D6-53DB-E053-6C04A8C03649},167000,2019-06-14 00:00,M33 6BN,F,N,L,4,2019,6,M33
312,{8F1B26BD-A8DE-53DB-E053-6C04A8C03649},643000,2019-06-21 00:00,SK6 6PQ,D,N,L,4,2019,6,SK6
313,{8F1B26BD-A8E4-53DB-E053-6C04A8C03649},250000,2019-06-24 00:00,M20 2DU,F,N,L,"COLLINSWOOD, 117",2019,6,M20
314,{8F1B26BD-A8EC-53DB-E053-6C04A8C03649},300000,2019-06-17 00:00,WA14 2ER,F,N,L,2,2019,6,WA14
315,{93E6821E-4436-40FD-E053-6B04A8C0C1DF},430000,2019-07-19 00:00,SK8 4QS,D,N,F,30,2019,7,SK8
316,{93E6821E-443A-40FD-E053-6B04A8C0C1DF},388500,2019-08-22 00:00,SK8 6JX,T,N,F,55,2019,8,SK8
317,{93E6821E-443C-40FD-E053-6B04A8C0C1DF},160000,2019-09-03 00:00,M33 7AR,T,N,F,14,2019,9,M33
318,{93E6821E-443D-40FD-E053-6B04A8C0C1DF},235000,2019-09-12 00:00,SK8 6NY,T,N,F,8,2019,9,SK8
319,{93E6821E-443F-40FD-E053-6B04A8C0C1DF},178000,2019-09-13 00:00,SK6 7JN,T,N,F,17,2019,9,SK6
320,{93E6821E-4440-40FD-E053-6B04A8C0C1DF},320000,2019-08-30 00:00,SK7 1NN,S,N,L,165,2019,8,SK7
321,{93E6821E-4441-40FD-E053-6B04A8C0C1DF},80000,2019-08-30 00:00,SK6 8JQ,F,N,L,24,2019,8,SK6
322,{93E6821E-464C-40FD-E053-6B04A8C0C1DF},557500,2019-09-06 00:00,WA15 9LP,T,N,F,30,2019,9,WA15
323,{93E6821E-4650-40FD-E053-6B04A8C0C1DF},570000,2019-08-21 00:00,SK7 2DP,D,N,L,4,2019,8,SK7
324,{93E6821E-4656-40FD-E053-6B04A8C0C1DF},195000,2019-08-02 00:00,SK6 5HE,T,N,L,85,2019,8,SK6
325,{93E6821E-4667-40FD-E053-6B04A8C0C1DF},362500,2019-08-22 00:00,WA15 8SZ,S,N,F,21,2019,8,WA15
326,{93E6821E-466B-40FD-E053-6B04A8C0C1DF},325000,2019-09-16 00:00,WA15 6EY,T,N,F,11,2019,9,WA15
327,{93E6821E-4864-40FD-E053-6B04A8C0C1DF},390000,2019-08-14 00:00,SK7 6HZ,S,N,L,3,2019,8,SK7
328,{93E6821E-4866-40FD-E053-6B04A8C0C1DF},285000,2019-08-30 00:00,M20 6HH,S,N,F,14,2019,8,M20
329,{93E6821E-486C-40FD-E053-6B04A8C0C1DF},282500,2019-09-13 00:00,SK6 7QS,D,N,L,70,2019,9,SK6
330,{93E6821E-4870-40FD-E053-6B04A8C0C1DF},255000,2019-09-13 00:00,M20 4AS,S,N,F,2,2019,9,M20
331,{8F1B26BD-A29A-53DB-E053-6C04A8C03649},310000,2019-06-14 00:00,M33 2FN,S,N,L,14,2019,6,M33
332,{8F1B26BD-A2A0-53DB-E053-6C04A8C03649},65000,2019-06-28 00:00,M20 4AE,F,N,L,6,2019,6,M20
333,{8F1B26BD-A2A3-53DB-E053-6C04A8C03649},375000,2019-07-10 00:00,SK7 3JX,S,N,F,20,2019,7,SK7
334,{8F1B26BD-A2A5-53DB-E053-6C04A8C03649},220000,2019-06-04 00:00,SK8 3AS,T,N,L,174,2019,6,SK8
335,{8F1B26BD-A2A8-53DB-E053-6C04A8C03649},138000,2019-07-01 00:00,SK15 3QB,T,N,F,10,2019,7,SK15
336,{8F1B26BD-A2A9-53DB-E053-6C04A8C03649},160000,2019-07-12 00:00,SK3 8JP,T,N,L,122,2019,7,SK3
337,{8F1B26BD-A2AA-53DB-E053-6C04A8C03649},390000,2019-07-04 00:00,M20 3EQ,T,N,F,23,2019,7,M20
338,{8F1B26BD-A2AB-53DB-E053-6C04A8C03649},205000,2019-05-24 00:00,M33 2XA,T,N,L,20,2019,5,M33
339,{8F1B26BD-A2AE-53DB-E053-6C04A8C03649},170500,2019-07-02 00:00,SK3 9RR,S,N,F,18,2019,7,SK3
340,{8F1B26BD-A2AF-53DB-E053-6C04A8C03649},2250000,2019-05-24 00:00,WA15 9JS,D,N,F,3,2019,5,WA15
341,{8F1B26BD-A2B4-53DB-E053-6C04A8C03649},495000,2019-07-12 00:00,SK6 4LQ,T,N,F,2,2019,7,SK6
342,{8F1B26BD-A2B5-53DB-E053-6C04A8C03649},270000,2019-06-21 00:00,SK2 5XW,D,N,L,2,2019,6,SK2
343,{8F1B26BD-A2B6-53DB-E053-6C04A8C03649},100000,2019-06-26 00:00,SK15 3EW,T,N,L,49,2019,6,SK15
344,{8F1B26BD-A4B7-53DB-E053-6C04A8C03649},149000,2019-06-20 00:00,SK5 7SN,T,N,L,13,2019,6,SK5
345,{8F1B26BD-A4B8-53DB-E053-6C04A8C03649},83500,2019-07-09 00:00,SK8 4NF,F,N,L,HOMEBECK HOUSE,2019,7,SK8
346,{8F1B26BD-A4BA-53DB-E053-6C04A8C03649},220000,2019-06-05 00:00,SK5 6YY,S,N,F,12,2019,6,SK5
347,{8F1B26BD-A4BB-53DB-E053-6C04A8C03649},173000,2019-06-27 00:00,M20 1DX,T,N,F,48,2019,6,M20
348,{8F1B26BD-A4C0-53DB-E053-6C04A8C03649},350000,2019-06-17 00:00,M21 0XP,S,N,F,23,2019,6,M21
349,{8F1B26BD-A4C2-53DB-E053-6C04A8C03649},200000,2019-06-21 00:00,SK5 6TL,S,N,L,2,2019,6,SK5
350,{8F1B26BD-A4C3-53DB-E053-6C04A8C03649},225000,2019-06-28 00:00,M33 2LA,S,N,L,50,2019,6,M33
351,{8F1B26BD-A4C7-53DB-E053-6C04A8C03649},180000,2019-06-19 00:00,SK6 2PD,S,N,L,92,2019,6,SK6
352,{8F1B26BD-A4CB-53DB-E053-6C04A8C03649},385000,2019-07-19 00:00,WA15 6TH,T,N,F,40,2019,7,WA15
353,{8F1B26BD-A4CD-53DB-E053-6C04A8C03649},179000,2019-04-12 00:00,SK4 2AP,S,N,F,48,2019,4,SK4
354,{8F1B26BD-A4CF-53DB-E053-6C04A8C03649},390000,2019-07-09 00:00,SK4 3QJ,D,N,F,16,2019,7,SK4
355,{8F1B26BD-A4D5-53DB-E053-6C04A8C03649},400000,2019-07-05 00:00,M33 5JP,D,N,L,4,2019,7,M33
356,{8F1B26BD-A4D7-53DB-E053-6C04A8C03649},312000,2019-07-05 00:00,SK2 7DP,S,N,F,130,2019,7,SK2
357,{8F1B26BD-A6D2-53DB-E053-6C04A8C03649},175000,2019-06-28 00:00,SK2 5JR,S,N,L,30,2019,6,SK2
358,{8F1B26BD-A6D4-53DB-E053-6C04A8C03649},442000,2019-07-02 00:00,WA14 3DJ,T,N,F,3,2019,7,WA14
359,{8F1B26BD-A6D7-53DB-E053-6C04A8C03649},155000,2019-07-05 00:00,M21 9RG,F,N,L,SIBSON COURT,2019,7,M21
360,{8F1B26BD-A6DD-53DB-E053-6C04A8C03649},255000,2019-06-28 00:00,SK4 3BX,T,N,F,1,2019,6,SK4
361,{8F1B26BD-A6E0-53DB-E053-6C04A8C03649},268000,2019-05-24 00:00,SK4 4QS,F,N,L,8,2019,5,SK4
362,{8F1B26BD-A6E7-53DB-E053-6C04A8C03649},350000,2019-07-12 00:00,SK7 6HT,S,N,F,2,2019,7,SK7
363,{8F1B26BD-A6E9-53DB-E053-6C04A8C03649},360000,2019-06-14 00:00,WA14 1LQ,T,N,F,8,2019,6,WA14
364,{8F1B26BD-A6EC-53DB-E053-6C04A8C03649},460000,2019-06-13 00:00,WA15 6AR,D,N,F,154A,2019,6,WA15
365,{8F1B26BD-A6ED-53DB-E053-6C04A8C03649},189000,2019-06-26 00:00,SK3 9QD,T,N,F,36,2019,6,SK3
366,{8F1B26BD-A6EE-53DB-E053-6C04A8C03649},225000,2019-07-05 00:00,SK8 2AR,S,N,F,6,2019,7,SK8
367,{8F1B26BD-A6F0-53DB-E053-6C04A8C03649},168000,2019-06-13 00:00,M21 8AR,F,N,L,17,2019,6,M21
368,{8F1B26BD-A6F1-53DB-E053-6C04A8C03649},170000,2019-07-05 00:00,SK8 7EL,T,N,F,10,2019,7,SK8
369,{8F1B26BD-A6F4-53DB-E053-6C04A8C03649},275000,2019-06-13 00:00,SK8 3TG,S,N,F,120A,2019,6,SK8
370,{8F1B26BD-A8EF-53DB-E053-6C04A8C03649},220000,2019-07-08 00:00,SK6 2GA,T,N,F,36,2019,7,SK6
371,{8F1B26BD-A8F1-53DB-E053-6C04A8C03649},200000,2019-06-28 00:00,M33 7HB,F,N,L,100,2019,6,M33
372,{8F1B26BD-A8F8-53DB-E053-6C04A8C03649},353000,2019-06-25 00:00,WA15 9JA,T,N,F,32,2019,6,WA15
373,{93E6821E-424C-40FD-E053-6B04A8C0C1DF},390000,2019-08-20 00:00,SK7 1PE,D,N,F,32,2019,8,SK7
374,{93E6821E-424F-40FD-E053-6B04A8C0C1DF},550000,2019-08-19 00:00,SK7 2HW,S,N,F,12,2019,8,SK7
375,{93E6821E-4251-40FD-E053-6B04A8C0C1DF},238000,2019-08-29 00:00,SK7 2JB,T,N,F,18,2019,8,SK7
376,{93E6821E-4253-40FD-E053-6B04A8C0C1DF},353000,2019-09-23 00:00,WA15 9RA,T,N,F,56,2019,9,WA15
377,{93E6821E-4451-40FD-E053-6B04A8C0C1DF},131500,2019-08-08 00:00,SK5 6LZ,T,N,F,9,2019,8,SK5
378,{93E6821E-4454-40FD-E053-6B04A8C0C1DF},133450,2019-09-05 00:00,SK8 6AX,T,N,L,88,2019,9,SK8
379,{93E6821E-445E-40FD-E053-6B04A8C0C1DF},790000,2019-09-10 00:00,M20 2QW,S,N,F,8,2019,9,M20
380,{93E6821E-4461-40FD-E053-6B04A8C0C1DF},222500,2019-08-30 00:00,SK2 5SE,S,N,F,97,2019,8,SK2
381,{93E6821E-4464-40FD-E053-6B04A8C0C1DF},187800,2019-09-12 00:00,SK6 1LE,S,N,L,21,2019,9,SK6
382,{93E6821E-4468-40FD-E053-6B04A8C0C1DF},495000,2019-09-16 00:00,M21 8XJ,S,N,F,6,2019,9,M21
383,{93E6821E-446B-40FD-E053-6B04A8C0C1DF},550000,2019-09-06 00:00,SK4 3NH,S,N,F,32,2019,9,SK4
384,{93E6821E-446C-40FD-E053-6B04A8C0C1DF},325000,2019-08-23 00:00,SK2 7DP,T,N,F,125,2019,8,SK2
385,{93E6821E-446E-40FD-E053-6B04A8C0C1DF},750000,2019-08-28 00:00,WA15 8SQ,S,N,L,166,2019,8,WA15
386,{93E6821E-4670-40FD-E053-6B04A8C0C1DF},332500,2019-09-13 00:00,WA15 0LD,T,N,F,26,2019,9,WA15
387,{93E6821E-4672-40FD-E053-6B04A8C0C1DF},280500,2019-08-30 00:00,WA14 5JR,S,N,F,60,2019,8,WA14
388,{93E6821E-4679-40FD-E053-6B04A8C0C1DF},250000,2019-08-23 00:00,M33 7TJ,T,N,F,9,2019,8,M33
389,{93E6821E-467C-40FD-E053-6B04A8C0C1DF},188000,2019-08-30 00:00,SK1 4BE,T,N,F,41,2019,8,SK1
390,{93E6821E-4684-40FD-E053-6B04A8C0C1DF},580000,2019-09-02 00:00,M33 3AN,S,N,F,4,2019,9,M33
391,{93E6821E-4687-40FD-E053-6B04A8C0C1DF},550000,2019-08-08 00:00,WA14 4UN,D,N,F,6,2019,8,WA14
